bloque,fecha,region,sucursal,mes_num,mes_nombre,n_creditos,capital,pagado,saldo_riesgo,cosecha
B1,2026-01-05,Bajío Occidente,Fresnillo,1,Enero,1,81200.53,0.0,0.0,1.0
B1,2026-01-05,Bajío Occidente,Fresnillo,7,Julio,23,1772653.35,1539808.25,232881.37,0.8686460045896734
B1,2026-01-05,Bajío Occidente,Fresnillo,8,Agosto,31,2742798.3599999994,2195519.35,547293.24,0.8004669180274704
B1,2026-01-05,Bajío Occidente,Fresnillo,9,Septiembre,25,1952873.96,1466378.85,336516.92,0.8276925408949588
B1,2026-01-05,Bajío Occidente,Fresnillo,10,Octubre,30,2150833.93,1154165.68,446341.04,0.7924837274628634
B1,2026-01-05,Bajío Occidente,Fresnillo,11,Noviembre,20,2048947.3599999999,681270.74,258949.54,0.8736182563518861
B1,2026-01-05,Bajío Occidente,Fresnillo,12,Diciembre,16,1870547.83,261826.4,0.0,1.0
B1,2026-01-05,Bajío Occidente,Guadalajara,7,Julio,12,1481231.9999999998,1221160.52,264292.67,0.8244221836957345
B1,2026-01-05,Bajío Occidente,Guadalajara,8,Agosto,12,2393678.4,2170526.5700000003,223182.13999999998,0.9067745149055948
B1,2026-01-05,Bajío Occidente,Guadalajara,9,Septiembre,23,3077419.99,2857520.38,63746.92999999999,0.9794540686011465
B1,2026-01-05,Bajío Occidente,Guadalajara,10,Octubre,28,2834081.24,1357145.84,717309.8600000001,0.7468986245433105
B1,2026-01-05,Bajío Occidente,Guadalajara,11,Noviembre,21,3433871.9899999998,1280224.0,226440.45,0.9340568167190181
B1,2026-01-05,Bajío Occidente,Guadalajara,12,Diciembre,20,2694253.3100000005,379818.0,0.0,1.0
B1,2026-01-05,Bajío Occidente,Irapuato,7,Julio,21,1914868.58,1690559.2199999997,224323.10000000003,0.8828591359517736
B1,2026-01-05,Bajío Occidente,Irapuato,8,Agosto,23,1950582.25,1758162.85,156454.84,0.9198342905047967
B1,2026-01-05,Bajío Occidente,Irapuato,9,Septiembre,31,2196772.38,1867666.3999999997,51006.54,0.976797659846761
B1,2026-01-05,Bajío Occidente,Irapuato,10,Octubre,31,1921394.94,1286089.07,50554.49,0.9736886524745402
B1,2026-01-05,Bajío Occidente,Irapuato,11,Noviembre,24,2421524.9299999997,916405.8,0.0,1.0
B1,2026-01-05,Bajío Occidente,Irapuato,12,Diciembre,32,2890920.15,342795.62,0.0,1.0
B1,2026-01-05,Bajío Occidente,Morelia,7,Julio,25,1845134.45,1645545.58,199591.53999999998,0.8918296333364759
B1,2026-01-05,Bajío Occidente,Morelia,8,Agosto,30,2308393.67,2003869.02,265612.54,0.8849526172890606
B1,2026-01-05,Bajío Occidente,Morelia,9,Septiembre,28,1906061.9699999997,1354173.1,283827.79,0.851099914658074
B1,2026-01-05,Bajío Occidente,Morelia,10,Octubre,24,1827155.3800000001,915834.0,175041.62,0.9041999263357668
B1,2026-01-05,Bajío Occidente,Morelia,11,Noviembre,22,1865061.9100000001,449027.0,279952.44,0.8498964358775628
B1,2026-01-05,Bajío Occidente,Morelia,12,Diciembre,13,1484903.74,157882.0,0.0,1.0
B1,2026-01-05,Centro,Pachuca,7,Julio,11,692647.56,560980.5800000001,131668.44999999998,0.8099076823428065
B1,2026-01-05,Centro,Pachuca,8,Agosto,14,783428.9499999998,616198.96,156025.91,0.8010302529667815
B1,2026-01-05,Centro,Pachuca,9,Septiembre,11,910549.0099999999,776404.96,68154.16,0.9251660599795721
B1,2026-01-05,Centro,Pachuca,10,Octubre,8,569145.01,292167.0,128475.61000000002,0.7742655953357125
B1,2026-01-05,Centro,Pachuca,11,Noviembre,7,480224.05000000005,176230.0,94767.5,0.8026598209731476
B1,2026-01-05,Centro,Pachuca,12,Diciembre,5,415770.56,29144.0,0.0,1.0
B1,2026-01-05,Centro,San Juan del Río,1,Enero,1,58755.73,0.0,0.0,1.0
B1,2026-01-05,Centro,San Juan del Río,7,Julio,15,1464806.72,1309059.2500000002,160074.36,0.8936737059753525
B1,2026-01-05,Centro,San Juan del Río,8,Agosto,24,2070398.57,1725577.62,330998.81,0.8401571780451915
B1,2026-01-05,Centro,San Juan del Río,9,Septiembre,15,1619334.8800000001,1322684.1400000001,197479.94,0.87806100366343
B1,2026-01-05,Centro,San Juan del Río,10,Octubre,20,1844998.97,1000240.05,248900.53000000003,0.8650945967736773
B1,2026-01-05,Centro,San Juan del Río,11,Noviembre,19,1648403.1299999997,524919.0,9128.99,0.9944619190331192
B1,2026-01-05,Centro,San Juan del Río,12,Diciembre,18,1901423.8,184183.0,0.0,1.0
B1,2026-01-05,Centro,Tequisquiapan,7,Julio,7,515825.27999999997,480442.27,35397.58,0.9314050486242165
B1,2026-01-05,Centro,Tequisquiapan,8,Agosto,14,1522354.2400000002,1507774.4800000002,14635.67,0.9904228860688824
B1,2026-01-05,Centro,Tequisquiapan,9,Septiembre,9,797976.1,750667.32,29050.76,0.9635959773732571
B1,2026-01-05,Centro,Tequisquiapan,10,Octubre,13,1153370.6800000002,692451.6,4705.28,0.9959204095599168
B1,2026-01-05,Centro,Tequisquiapan,11,Noviembre,11,1076319.78,398045.0,54586.17,0.9492844310637866
B1,2026-01-05,Centro,Tequisquiapan,12,Diciembre,12,1797320.2100000002,346940.0,0.0,1.0
B1,2026-01-05,Centro,Valle de Toluca,1,Enero,2,122538.98999999999,0.0,0.0,1.0
B1,2026-01-05,Centro,Valle de Toluca,7,Julio,13,4792325.359999999,4600324.83,192001.28999999998,0.9599358316522985
B1,2026-01-05,Centro,Valle de Toluca,8,Agosto,23,4998326.49,3650879.1299999994,1347465.28,0.7304202991349609
B1,2026-01-05,Centro,Valle de Toluca,9,Septiembre,31,4919821.129999999,1380862.96,3383285.2199999997,0.31245858932273834
B1,2026-01-05,Centro,Valle de Toluca,10,Octubre,30,1917459.2200000002,1111007.0,98199.64,0.9487865822773536
B1,2026-01-05,Centro,Valle de Toluca,11,Noviembre,27,1811408.2200000002,592959.0,5086.52,0.9971919526786733
B1,2026-01-05,Centro,Valle de Toluca,12,Diciembre,25,2151310.09,317834.0,0.0,1.0000000000000002
B1,2026-01-05,Centro,Zinacantepec,1,Enero,1,73391.47,0.0,0.0,1.0
B1,2026-01-05,Centro,Zinacantepec,7,Julio,27,2589450.6199999996,2387541.95,228861.22,0.9220264451306666
B1,2026-01-05,Centro,Zinacantepec,8,Agosto,30,2765781.4099999997,2385434.8199999994,351681.58999999997,0.872864793751
B1,2026-01-05,Centro,Zinacantepec,9,Septiembre,20,1621420.48,1336152.9000000001,79055.24,0.9512470139762883
B1,2026-01-05,Centro,Zinacantepec,10,Octubre,36,2327259.35,1256603.0,227044.13,0.902441414619303
B1,2026-01-05,Centro,Zinacantepec,11,Noviembre,22,1968793.35,663860.13,50912.8,0.9741400995691092
B1,2026-01-05,Centro,Zinacantepec,12,Diciembre,24,2321025.96,288656.0,0.0,1.0
B1,2026-01-05,Suc. Digital,Salamanca,1,Enero,1,174140.67,8708.0,0.0,1.0
B1,2026-01-05,Suc. Digital,Salamanca,7,Julio,24,2732570.2699999996,2523626.33,209356.4,0.9235357486341973
B1,2026-01-05,Suc. Digital,Salamanca,8,Agosto,31,4033059.9499999997,3802983.65,218099.40000000002,0.946068646958744
B1,2026-01-05,Suc. Digital,Salamanca,9,Septiembre,44,5193544.569999999,3762530.2700000005,561621.78,0.8918776834527099
B1,2026-01-05,Suc. Digital,Salamanca,10,Octubre,44,5718173.869999999,2799396.0,819610.23,0.856665738287528
B1,2026-01-05,Suc. Digital,Salamanca,11,Noviembre,45,6201141.850000001,1937011.04,0.0,1.0
B1,2026-01-05,Suc. Digital,Salamanca,12,Diciembre,43,4952196.68,686086.0,0.0,1.0
B1,2026-01-05,Península Sur,Cancún,7,Julio,22,2420925.92,2275398.0200000005,145832.4,0.939887503868768
B1,2026-01-05,Península Sur,Cancún,8,Agosto,36,3338577.63,2906215.7199999997,433909.24000000005,0.8704951755158079
B1,2026-01-05,Península Sur,Cancún,9,Septiembre,31,2672093.4799999995,2077384.97,425719.5800000001,0.8412990963175436
B1,2026-01-05,Península Sur,Cancún,10,Octubre,36,3113255.3400000003,1781571.0,174939.28,0.9438082454232616
B1,2026-01-05,Península Sur,Cancún,11,Noviembre,35,3198759.3000000003,1183868.0,41289.6,0.987091995324562
B1,2026-01-05,Península Sur,Cancún,12,Diciembre,38,3586939.1300000004,501059.0,0.0,1.0
B1,2026-01-05,Península Sur,Cozumel,7,Julio,18,1216367.58,1147400.97,68995.34,0.943301177099771
B1,2026-01-05,Península Sur,Cozumel,8,Agosto,19,1743901.54,1546943.87,168205.77,0.9035547614689302
B1,2026-01-05,Península Sur,Cozumel,9,Septiembre,17,1440909.62,1213074.87,97212.3,0.9325382601026704
B1,2026-01-05,Península Sur,Cozumel,10,Octubre,16,1258692.4100000001,845086.0,0.0,1.0
B1,2026-01-05,Península Sur,Cozumel,11,Noviembre,25,2057859.1600000001,733131.0,76177.67,0.962982077937734
B1,2026-01-05,Península Sur,Cozumel,12,Diciembre,15,1343179.8599999999,154042.0,0.0,1.0
B1,2026-01-05,Península Sur,Motul,7,Julio,19,1418355.18,1277501.7600000002,140953.47000000003,0.9006924203569379
B1,2026-01-05,Península Sur,Motul,8,Agosto,14,1041877.1500000001,1004271.81,27564.72,0.9735470347919617
B1,2026-01-05,Península Sur,Motul,9,Septiembre,25,1814628.37,1344094.25,387872.19,0.7862606270175309
B1,2026-01-05,Península Sur,Motul,10,Octubre,26,1921900.66,1063968.0,17541.33,0.9908729257629789
B1,2026-01-05,Península Sur,Motul,11,Noviembre,25,1997053.23,636573.0,3695.0,0.9981497739046244
B1,2026-01-05,Península Sur,Motul,12,Diciembre,26,1773278.0899999996,149910.0,2575.76,0.9985474585094547
B1,2026-01-05,Península Sur,Mérida,7,Julio,5,404347.79,384197.0800000001,20152.8,0.9501649063050402
B1,2026-01-05,Península Sur,Mérida,8,Agosto,5,317368.21,298003.95,19365.16,0.9389848781640732
B1,2026-01-05,Península Sur,Mérida,9,Septiembre,5,290644.37,227450.16999999998,44382.81,0.8472951325360267
B1,2026-01-05,Península Sur,Mérida,10,Octubre,6,503924.74,248493.0,147897.73,0.706508297250895
B1,2026-01-05,Península Sur,Mérida,11,Noviembre,7,532820.48,236878.0,0.0,1.0
B1,2026-01-05,Península Sur,Mérida,12,Diciembre,9,522140.15,75228.0,0.0,1.0
B1,2026-01-05,Península Sur,Playa del Carmen,7,Julio,18,1844961.2799999998,1451469.28,394297.11,0.7867207272772686
B1,2026-01-05,Península Sur,Playa del Carmen,8,Agosto,15,1102978.7700000003,1050099.11,65847.43,0.9520574090469573
B1,2026-01-05,Península Sur,Playa del Carmen,9,Septiembre,14,1518349.5499999998,1323651.4,161385.94,0.8971262513299393
B1,2026-01-05,Península Sur,Playa del Carmen,10,Octubre,14,1494511.9699999997,898125.6199999999,144431.86,0.9033585124112457
B1,2026-01-05,Península Sur,Playa del Carmen,11,Noviembre,12,1027755.73,384859.68,2403.0699999999997,0.9976618276796181
B1,2026-01-05,Península Sur,Playa del Carmen,12,Diciembre,18,1722388.8900000001,210383.89,0.0,1.0
B1,2026-01-05,Península Sur,Valladolid,1,Enero,1,61098.24,0.0,0.0,1.0
B1,2026-01-05,Península Sur,Valladolid,7,Julio,17,1221325.3399999999,1118944.6,102390.81999999999,0.916172426259493
B1,2026-01-05,Península Sur,Valladolid,8,Agosto,22,1310828.8899999997,1153575.42,157261.94999999998,0.8800350898582958
B1,2026-01-05,Península Sur,Valladolid,9,Septiembre,10,567848.85,545643.12,16935.23,0.9702009962686374
B1,2026-01-05,Península Sur,Valladolid,10,Octubre,21,1224025.2799999998,775037.0,58546.81,0.9521686267786887
B1,2026-01-05,Península Sur,Valladolid,11,Noviembre,12,913192.31,336196.0,3257.15,0.9964332266442323
B1,2026-01-05,Península Sur,Valladolid,12,Diciembre,19,1342395.83,184199.5,0.0,1.0
B2,2026-01-19,Bajío Occidente,Fresnillo,1,Enero,10,802356.8,20504.0,4467.44,0.9944321030244899
B2,2026-01-19,Bajío Occidente,Fresnillo,7,Julio,16,954887.0,874192.1400000001,80729.36,0.9154927651125213
B2,2026-01-19,Bajío Occidente,Fresnillo,8,Agosto,31,2742798.3599999994,2212567.35,530245.24,0.8066824679011403
B2,2026-01-19,Bajío Occidente,Fresnillo,9,Septiembre,25,1952873.96,1603873.44,315344.85,0.8385659666433364
B2,2026-01-19,Bajío Occidente,Fresnillo,10,Octubre,30,2150833.93,1359347.4000000001,496967.27,0.7689516224062916
B2,2026-01-19,Bajío Occidente,Fresnillo,11,Noviembre,20,2048947.3599999999,875532.74,511704.19999999995,0.7502599578741741
B2,2026-01-19,Bajío Occidente,Fresnillo,12,Diciembre,16,1870547.83,449461.4,26634.31,0.9857612248279157
B2,2026-01-19,Bajío Occidente,Guadalajara,1,Enero,7,654494.93,0.0,0.0,1.0
B2,2026-01-19,Bajío Occidente,Guadalajara,7,Julio,3,485481.07,385379.6,101847.67,0.7938097359800249
B2,2026-01-19,Bajío Occidente,Guadalajara,8,Agosto,12,2393678.4,2170526.5700000003,223182.13999999998,0.9067745149055948
B2,2026-01-19,Bajío Occidente,Guadalajara,9,Septiembre,23,3077419.99,2958190.76,63746.92999999999,0.9794682525604831
B2,2026-01-19,Bajío Occidente,Guadalajara,10,Octubre,28,2834081.24,1681375.6800000002,717309.8600000001,0.7469028834191076
B2,2026-01-19,Bajío Occidente,Guadalajara,11,Noviembre,21,3433871.9899999998,1618904.0,254685.38,0.9258314285617854
B2,2026-01-19,Bajío Occidente,Guadalajara,12,Diciembre,20,2694253.3100000005,693614.0,77800.77,0.971123439020661
B2,2026-01-19,Bajío Occidente,Irapuato,1,Enero,16,1476291.63,39416.0,0.0,1.0
B2,2026-01-19,Bajío Occidente,Irapuato,7,Julio,11,1002441.57,907909.0499999999,94545.52,0.9056977256040968
B2,2026-01-19,Bajío Occidente,Irapuato,8,Agosto,23,1950582.25,1773114.24,177553.04,0.9090179304153926
B2,2026-01-19,Bajío Occidente,Irapuato,9,Septiembre,31,2196772.38,2093435.49,43421.52,0.9804044149535419
B2,2026-01-19,Bajío Occidente,Irapuato,10,Octubre,31,1921394.94,1551632.19,57175.81,0.9702445921919624
B2,2026-01-19,Bajío Occidente,Irapuato,11,Noviembre,24,2421524.9299999997,1161814.8,45635.73,0.9811541357949183
B2,2026-01-19,Bajío Occidente,Irapuato,12,Diciembre,32,2890920.15,676345.62,0.0,1.0
B2,2026-01-19,Bajío Occidente,Morelia,1,Enero,4,436805.65,10708.0,0.0,1.0
B2,2026-01-19,Bajío Occidente,Morelia,7,Julio,8,614163.41,533154.13,81009.28,0.8680981662518774
B2,2026-01-19,Bajío Occidente,Morelia,8,Agosto,30,2308393.67,2052583.02,245287.44,0.8938344602201236
B2,2026-01-19,Bajío Occidente,Morelia,9,Septiembre,28,1906061.9699999997,1456651.27,339482.09,0.8219047620996289
B2,2026-01-19,Bajío Occidente,Morelia,10,Octubre,24,1827155.3800000001,1067087.0,166978.89,0.9086126490238612
B2,2026-01-19,Bajío Occidente,Morelia,11,Noviembre,22,1865061.9100000001,592216.0,300157.99,0.8390627204434193
B2,2026-01-19,Bajío Occidente,Morelia,12,Diciembre,13,1484903.74,318618.0,0.0,1.0
B2,2026-01-19,Centro,Pachuca,1,Enero,2,214713.91999999998,7238.0,0.0,1.0
B2,2026-01-19,Centro,Pachuca,7,Julio,7,484848.95,389633.9,95215.05,0.8036191477778801
B2,2026-01-19,Centro,Pachuca,8,Agosto,14,783428.9499999998,623770.96,156025.91,0.8010302529667815
B2,2026-01-19,Centro,Pachuca,9,Septiembre,11,910549.0099999999,821422.84,59342.159999999996,0.93484571467493
B2,2026-01-19,Centro,Pachuca,10,Octubre,8,569145.01,337692.0,146701.98,0.7422414719932272
B2,2026-01-19,Centro,Pachuca,11,Noviembre,7,480224.05000000005,220095.0,92648.5,0.8070723446691183
B2,2026-01-19,Centro,Pachuca,12,Diciembre,5,415770.56,81118.0,0.0,1.0000000000000002
B2,2026-01-19,Centro,San Juan del Río,1,Enero,4,362983.25,21470.0,0.0,1.0
B2,2026-01-19,Centro,San Juan del Río,7,Julio,5,465353.51999999996,469652.19,0.0,1.0092374287831756
B2,2026-01-19,Centro,San Juan del Río,8,Agosto,24,2070398.57,1739462.5,330998.81,0.8401582792824281
B2,2026-01-19,Centro,San Juan del Río,9,Septiembre,15,1619334.8800000001,1356332.1400000001,188655.94,0.8835101544900953
B2,2026-01-19,Centro,San Juan del Río,10,Octubre,20,1844998.97,1144042.05,389357.7,0.7889660068482315
B2,2026-01-19,Centro,San Juan del Río,11,Noviembre,19,1648403.1299999997,697615.0,102301.38999999998,0.9379390950319298
B2,2026-01-19,Centro,San Juan del Río,12,Diciembre,18,1901423.8,423486.0,0.0,1.0
B2,2026-01-19,Centro,Tequisquiapan,1,Enero,3,186797.15,3408.0,0.0,1.0
B2,2026-01-19,Centro,Tequisquiapan,7,Julio,2,150440.53999999998,133960.43,16482.24,0.8904543283346364
B2,2026-01-19,Centro,Tequisquiapan,8,Agosto,14,1522354.2400000002,1522420.1500000001,0.0,1.0000432947853188
B2,2026-01-19,Centro,Tequisquiapan,9,Septiembre,9,797976.1,784440.06,9396.96,0.9882261636658042
B2,2026-01-19,Centro,Tequisquiapan,10,Octubre,13,1153370.6800000002,817246.8,103342.51,0.9103997424314618
B2,2026-01-19,Centro,Tequisquiapan,11,Noviembre,11,1076319.78,509158.0,141355.53,0.8686677206656926
B2,2026-01-19,Centro,Tequisquiapan,12,Diciembre,12,1797320.2100000002,559993.0,164.0,0.9999087530429538
B2,2026-01-19,Centro,Valle de Toluca,1,Enero,10,608558.69,46767.0,0.0,1.0
B2,2026-01-19,Centro,Valle de Toluca,7,Julio,3,2432095.87,2418745.47,13350.4,0.9945107427035761
B2,2026-01-19,Centro,Valle de Toluca,8,Agosto,23,4998326.49,3651525.1299999994,1346819.28,0.7305495423929378
B2,2026-01-19,Centro,Valle de Toluca,9,Septiembre,31,4919821.129999999,1469961.4700000002,3403733.2300000004,0.30859340205321656
B2,2026-01-19,Centro,Valle de Toluca,10,Octubre,30,1917459.2200000002,1292281.56,180754.27000000002,0.9057350956334809
B2,2026-01-19,Centro,Valle de Toluca,11,Noviembre,27,1811408.2200000002,777918.0,100883.66,0.9443065020429244
B2,2026-01-19,Centro,Valle de Toluca,12,Diciembre,25,2151310.09,590005.0,0.0,1.0000000000000002
B2,2026-01-19,Centro,Zinacantepec,1,Enero,14,1340056.97,25724.0,0.0,1.0
B2,2026-01-19,Centro,Zinacantepec,7,Julio,9,977740.85,937656.9099999999,67020.88999999998,0.9590035130474501
B2,2026-01-19,Centro,Zinacantepec,8,Agosto,30,2765781.4099999997,2392614.8199999994,373219.99,0.865077338125575
B2,2026-01-19,Centro,Zinacantepec,9,Septiembre,20,1621420.48,1489611.3,61916.200000000004,0.962765697889791
B2,2026-01-19,Centro,Zinacantepec,10,Octubre,36,2327259.35,1489421.8599999999,311135.7,0.8663111182687909
B2,2026-01-19,Centro,Zinacantepec,11,Noviembre,22,1968793.35,881207.74,103089.21,0.9476383796196791
B2,2026-01-19,Centro,Zinacantepec,12,Diciembre,24,2321025.96,531090.0,7749.200000000001,0.9966613040381503
B2,2026-01-19,Suc. Digital,Salamanca,1,Enero,15,1803774.69,92290.0,0.0,1.0
B2,2026-01-19,Suc. Digital,Salamanca,7,Julio,15,1754634.93,1545278.5999999999,209356.40000000002,0.8806838240704579
B2,2026-01-19,Suc. Digital,Salamanca,8,Agosto,31,4033059.9499999997,3842089.25,190902.40000000002,0.9532415331440833
B2,2026-01-19,Suc. Digital,Salamanca,9,Septiembre,44,5193544.569999999,4142384.27,631609.43,0.8784019658466126
B2,2026-01-19,Suc. Digital,Salamanca,10,Octubre,44,5718173.869999999,3292959.0,941439.1499999999,0.8353602668608607
B2,2026-01-19,Suc. Digital,Salamanca,11,Noviembre,45,6201141.850000001,2533479.04,0.0,0.9999999999999999
B2,2026-01-19,Suc. Digital,Salamanca,12,Diciembre,43,4952196.68,1201949.0,0.0,1.0
B2,2026-01-19,Península Sur,Cancún,1,Enero,8,741712.43,50076.0,0.0,1.0
B2,2026-01-19,Península Sur,Cancún,7,Julio,9,951591.6799999999,909417.25,42176.4,0.9556801190191155
B2,2026-01-19,Península Sur,Cancún,8,Agosto,36,3338577.63,2906215.7199999997,433909.24000000005,0.8704951755158079
B2,2026-01-19,Península Sur,Cancún,9,Septiembre,31,2672093.4799999995,2159545.34,451408.9700000001,0.8316895148443684
B2,2026-01-19,Península Sur,Cancún,10,Octubre,36,3113255.3400000003,2098402.8200000003,236596.15,0.9240073157635699
B2,2026-01-19,Península Sur,Cancún,11,Noviembre,35,3198759.3000000003,1523488.0,94168.72,0.9705608608937845
B2,2026-01-19,Península Sur,Cancún,12,Diciembre,38,3586939.1300000004,911002.0,3690.6,0.9989711004658169
B2,2026-01-19,Península Sur,Cozumel,1,Enero,11,1037425.3899999999,19943.0,0.0,1.0
B2,2026-01-19,Península Sur,Cozumel,7,Julio,11,820225.06,775247.76,45004.630000000005,0.9451646844342941
B2,2026-01-19,Península Sur,Cozumel,8,Agosto,19,1743901.54,1557891.53,186027.11,0.8933368623551994
B2,2026-01-19,Península Sur,Cozumel,9,Septiembre,17,1440909.62,1320168.9000000001,92762.35999999999,0.9356265523440673
B2,2026-01-19,Península Sur,Cozumel,10,Octubre,16,1258692.4100000001,1036897.89,0.0,1.0000026058789055
B2,2026-01-19,Península Sur,Cozumel,11,Noviembre,25,2057859.1600000001,957338.0,80926.31999999999,0.9606745099115528
B2,2026-01-19,Península Sur,Cozumel,12,Diciembre,15,1343179.8599999999,309334.0,0.0,1.0000000000000002
B2,2026-01-19,Península Sur,Motul,1,Enero,8,556304.03,10012.0,0.0,1.0
B2,2026-01-19,Península Sur,Motul,7,Julio,11,888577.36,798820.49,89763.47,0.8989881196162819
B2,2026-01-19,Península Sur,Motul,8,Agosto,14,1041877.1500000001,1014316.4099999999,27564.72,0.9735470347919616
B2,2026-01-19,Península Sur,Motul,9,Septiembre,25,1814628.37,1377476.69,384906.19,0.7879011006534632
B2,2026-01-19,Península Sur,Motul,10,Octubre,26,1921900.66,1321175.1400000001,16538.2,0.991400544084313
B2,2026-01-19,Península Sur,Motul,11,Noviembre,25,1997053.23,833582.0,56607.2,0.9716546363664027
B2,2026-01-19,Península Sur,Motul,12,Diciembre,26,1773278.0899999996,321344.0,14325.68,0.9919213573546155
B2,2026-01-19,Península Sur,Mérida,1,Enero,3,191928.53,8306.0,0.0,1.0
B2,2026-01-19,Península Sur,Mérida,7,Julio,3,192022.03,171871.32,20152.8,0.8950604261396466
B2,2026-01-19,Península Sur,Mérida,8,Agosto,5,317368.21,298003.95,19365.16,0.9389848781640732
B2,2026-01-19,Península Sur,Mérida,9,Septiembre,5,290644.37,244892.76,44936.45,0.8454064326104097
B2,2026-01-19,Península Sur,Mérida,10,Octubre,6,503924.74,275188.0,193340.53000000003,0.6163305457080753
B2,2026-01-19,Península Sur,Mérida,11,Noviembre,7,532820.48,293948.0,39061.93,0.9266883848008245
B2,2026-01-19,Península Sur,Mérida,12,Diciembre,9,522140.15,134503.0,0.0,1.0
B2,2026-01-19,Península Sur,Playa del Carmen,1,Enero,8,791270.3,19071.94,0.0,1.0
B2,2026-01-19,Península Sur,Playa del Carmen,7,Julio,9,899750.4000000001,617331.91,282430.8,0.6861146269009715
B2,2026-01-19,Península Sur,Playa del Carmen,8,Agosto,15,1102978.7700000003,1050099.11,65847.43,0.9520574090469573
B2,2026-01-19,Península Sur,Playa del Carmen,9,Septiembre,14,1518349.5499999998,1363841.32,159700.98,0.8982393546993183
B2,2026-01-19,Península Sur,Playa del Carmen,10,Octubre,14,1494511.9699999997,1070369.97,143319.86,0.9041026616869453
B2,2026-01-19,Península Sur,Playa del Carmen,11,Noviembre,12,1027755.73,508936.75,6808.49,0.9933753811326355
B2,2026-01-19,Península Sur,Playa del Carmen,12,Diciembre,18,1722388.8900000001,421026.62,0.0,1.0
B2,2026-01-19,Península Sur,Valladolid,1,Enero,7,377928.94999999995,10366.0,0.0,1.0000000000000002
B2,2026-01-19,Península Sur,Valladolid,7,Julio,7,489841.17000000004,478632.45,11218.2,0.9771176440722612
B2,2026-01-19,Península Sur,Valladolid,8,Agosto,22,1310828.8899999997,1154766.42,156070.94999999998,0.880943675264893
B2,2026-01-19,Península Sur,Valladolid,9,Septiembre,10,567848.85,550936.52,16935.23,0.9702168455567006
B2,2026-01-19,Península Sur,Valladolid,10,Octubre,21,1224025.2799999998,924159.96,51191.81,0.9581953650499768
B2,2026-01-19,Península Sur,Valladolid,11,Noviembre,12,913192.31,452331.0,3253.93,0.9964367527361241
B2,2026-01-19,Península Sur,Valladolid,12,Diciembre,19,1342395.83,342215.5,436.43,0.9996748872499105
B3,2026-02-02,Bajío Occidente,Fresnillo,1,Enero,22,1741950.84,191795.0,135278.92,0.9223405638703329
B3,2026-02-02,Bajío Occidente,Fresnillo,8,Agosto,31,2742798.3599999994,2227587.35,515232.04000000004,0.8121586269287402
B3,2026-02-02,Bajío Occidente,Fresnillo,9,Septiembre,25,1952873.96,1624741.6400000001,311644.85,0.840460605045909
B3,2026-02-02,Bajío Occidente,Fresnillo,10,Octubre,29,2085873.5,1439950.83,510283.07,0.755676497160542
B3,2026-02-02,Bajío Occidente,Fresnillo,11,Noviembre,20,2048947.3599999999,1035753.74,514531.51999999996,0.7488800688369076
B3,2026-02-02,Bajío Occidente,Fresnillo,12,Diciembre,16,1870547.83,598827.4,378564.1,0.7976185939067915
B3,2026-02-02,Bajío Occidente,Guadalajara,1,Enero,21,2093055.5799999998,160470.0,0.0,1.0
B3,2026-02-02,Bajío Occidente,Guadalajara,8,Agosto,12,2393678.4,2170526.5700000003,223182.13999999998,0.9067745149055948
B3,2026-02-02,Bajío Occidente,Guadalajara,9,Septiembre,23,3077419.99,2973967.76,82437.96999999999,0.9733952693275381
B3,2026-02-02,Bajío Occidente,Guadalajara,10,Octubre,28,2834081.24,1845822.2599999998,727154.8600000001,0.7434342284415247
B3,2026-02-02,Bajío Occidente,Guadalajara,11,Noviembre,21,3433871.9899999998,1965015.0,246478.78,0.9282213254548259
B3,2026-02-02,Bajío Occidente,Guadalajara,12,Diciembre,20,2694253.3100000005,1006407.0,77800.77,0.971123439020661
B3,2026-02-02,Bajío Occidente,Irapuato,1,Enero,32,2938827.69,211130.0,1787.0,0.9993919344076957
B3,2026-02-02,Bajío Occidente,Irapuato,8,Agosto,23,1950582.25,1778566.24,172101.04,0.9118129932741877
B3,2026-02-02,Bajío Occidente,Irapuato,9,Septiembre,31,2196772.38,2140932.42,41586.479999999996,0.981665697198906
B3,2026-02-02,Bajío Occidente,Irapuato,10,Octubre,31,1921394.94,1730364.3399999999,80946.95999999999,0.9578807467870193
B3,2026-02-02,Bajío Occidente,Irapuato,11,Noviembre,24,2421524.9299999997,1430793.72,59053.73,0.9756129993673036
B3,2026-02-02,Bajío Occidente,Irapuato,12,Diciembre,32,2890920.15,994370.62,8500.369999999999,0.9970596316885473
B3,2026-02-02,Bajío Occidente,Morelia,1,Enero,13,1020019.24,82052.0,0.0,1.0
B3,2026-02-02,Bajío Occidente,Morelia,8,Agosto,27,2099134.8400000003,1878583.6,220766.83000000002,0.8949323141147044
B3,2026-02-02,Bajío Occidente,Morelia,9,Septiembre,28,1906061.9699999997,1553280.71,318319.33,0.8330134460423656
B3,2026-02-02,Bajío Occidente,Morelia,10,Octubre,24,1827155.3800000001,1216794.94,283241.75,0.8449822532334387
B3,2026-02-02,Bajío Occidente,Morelia,11,Noviembre,22,1865061.9100000001,738451.0,332027.51,0.8219750732027977
B3,2026-02-02,Bajío Occidente,Morelia,12,Diciembre,13,1484903.74,465535.0,0.0,1.0
